2016-04-21 17:26:59,997 [Worker-533] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://arm101-eiffel004.lmera.ericsson.se:8443/nexus/content/groups/public/org/apache/maven/maven-artifact-manager/2.0.6/maven-artifact-manager-2.0.6.jar
2016-04-21 17:27:00,182 [Worker-533] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://arm101-eiffel004.lmera.ericsson.se:8443/nexus/content/groups/public/org/apache/maven/maven-repository-metadata/2.0.6/maven-repository-metadata-2.0.6.jar
2016-04-21 17:27:00,378 [Worker-533] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://arm101-eiffel004.lmera.ericsson.se:8443/nexus/content/groups/public/org/apache/maven/maven-repository-metadata/2.0.6/maven-repository-metadata-2.0.6.jar
2016-04-21 17:27:00,555 [Worker-533] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://arm101-eiffel004.lmera.ericsson.se:8443/nexus/content/groups/public/org/apache/maven/maven-plugin-registry/2.0.6/maven-plugin-registry-2.0.6.jar
2016-04-21 17:27:00,736 [Worker-533] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://arm101-eiffel004.lmera.ericsson.se:8443/nexus/content/groups/public/org/apache/maven/maven-plugin-registry/2.0.6/maven-plugin-registry-2.0.6.jar
2016-04-21 17:27:00,914 [Worker-533] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://arm101-eiffel004.lmera.ericsson.se:8443/nexus/content/groups/public/org/codehaus/plexus/plexus-container-default/1.0-alpha-9-stable-1/plexus-container-default-1.0-alpha-9-stable-1.jar
2016-04-21 17:27:01,476 [Worker-533] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://arm101-eiffel004.lmera.ericsson.se:8443/nexus/content/groups/public/org/codehaus/plexus/plexus-container-default/1.0-alpha-9-stable-1/plexus-container-default-1.0-alpha-9-stable-1.jar
2016-04-21 17:27:01,661 [Worker-533] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://arm101-eiffel004.lmera.ericsson.se:8443/nexus/content/groups/public/classworlds/classworlds/1.1-alpha-2/classworlds-1.1-alpha-2.jar
2016-04-21 17:27:01,852 [Worker-533] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://arm101-eiffel004.lmera.ericsson.se:8443/nexus/content/groups/public/classworlds/classworlds/1.1-alpha-2/classworlds-1.1-alpha-2.jar
2016-04-21 17:27:02,036 [Worker-533] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://arm101-eiffel004.lmera.ericsson.se:8443/nexus/content/groups/public/org/apache/maven/maven-model/2.0.6/maven-model-2.0.6.jar
